"","SN","TN","CN","tgtsize","hand_theta","hand_theta_maxv","hand_theta_maxradv","handMaxRadExt","hand_theta_50","raw_ep_hand_ang","ti","fbi","ri","MT","RT","ST","radvelmax","maxRadDist","testMaxRadDist"
"202",1,46,10,8.30174059827877,-68.0126853567429,-70.7588899657297,-68.0126853567429,NA,-124.342196110484,141.987314643257,210,0,75,0.121106868999988,0.525846830000006,1.22176324000006,1628.89387697911,NA,72.5820361241747
"203",1,47,10,8.30174059827877,-79.1747614968416,-78.8429510228663,-79.1747614968416,-78.8429510228663,-87.0474483466358,-49.1747614968416,30,0,75,0.142133538999985,0.482845210999983,1.106582137,1051.63052644781,81.2114721943972,81.2114721943972
"204",1,48,10,8.30174059827877,-86.7312616281799,-89.5292614487772,17.1317044070602,NA,-139.178390290094,-26.7312616281799,60,0,75,0.114789123999998,0.476452030000104,0.997825199999994,6773.88797461306,NA,77.7342471097556
"205",1,49,10,8.30174059827877,-88.1224331261479,-85.3095042514259,-88.1224331261479,NA,-67.254154607331,151.877566873852,240,0,75,0.120968072999972,0.58493124499995,1.02055440899994,863.033620123126,NA,69.2931611825899
"206",1,50,10,8.30174059827877,-62.4520298941161,-63.2768794556272,-71.5145851482791,-64.021848790769,-127.50317576918,117.547970105884,180,0,75,0.0836893009999926,0.524432085000001,0.972260721000282,2403.32276596885,85.3036048193178,85.3036048193178
"207",1,51,11,8.30174059827877,-90.2046040815602,-84.3846717513476,24.8644872199586,NA,-70.6071182930509,29.7953959184398,120,0,75,0.161329772999977,0.462580609999975,6.43159703300012,302.86317547645,NA,72.7191924996183
"208",1,52,11,8.30174059827877,-56.6166528908515,-64.4186222443288,-56.6166528908515,-58.2036237865422,-127.873855909071,-146.616652890851,270,0,75,0.0912149359999717,0.426793821000047,1.03610913799992,4695.22020891438,89.6457447521345,89.6457447521345
"209",1,53,11,8.30174059827877,-94.8671394619761,-97.2215374353,-94.8671394619761,-93.1113674461179,-138.100819546977,-34.867139461976,60,0,75,0.0890083920000393,0.369019224000112,1.16034551000001,1736.81258343544,88.5008721754398,88.5008721754398
"210",1,54,11,8.30174059827877,-73.265024542308,-70.5304578848674,-73.265024542308,NA,-70.6429764937018,16.734975457692,90,0,75,0.111803379999969,0.516206866000061,0.917258378999975,1653.59150376173,NA,73.7452223944663
"211",1,55,11,8.30174059827877,-70.6649395959041,-86.2834311225663,-70.6649395959041,-72.5030601488814,-106.572959340367,-130.664939595904,300,0,75,0.106756288999918,0.479633912000281,1.23087870300003,3237.72226119842,90.3900912047433,90.3900912047433
"212",1,56,12,8.30174059827877,-74.9891362371613,-112.498299857896,-9.39494537444138,NA,27.1571820890062,-44.9891362371613,30,0,75,0.119005348999963,0.368994599000075,0.975234107000006,7205.38604649559,NA,76.9231833873473
